p_date	p_time	clientip	host	reqmethod	useragent	resconttype	duration	username	webcat	referer	respcode	uriport	uripath	uriquery	serverip	scbytes	csbytes	fulluri	word	score	uri_rep	uri_sev	respcode_name	network_context	hash
2016-07-07	12:56:18	10.252.135.254	4.27.8.21	POST	Shockwave Flash	application/x-fcs	519	-	Audio/Video Clips	-	200	80	/idle/ugYmVWkswmxbSAzZ/243	-	10.7.210.157	245	207	4.27.8.21/idle/ugYmVWkswmxbSAzZ/243	1_10_2_1_3_5_1_0	1.17E-07	gti:Minimal:1:Computing/Internet|Information Technology::fb:UNKNOWN:-1	0	OK		21279c492e710d16d5a76d10e378de4b12
2016-07-07	12:56:18	10.254.74.35	www.investing.com	GET	Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko	application/json	145	-	Brokerage/Trading;News/Media	http://www.investing.com/commodities/gold-advanced-chart	200	80	/common/refresher_new/refresher_v13.2.php	?pulse=25224&refresher_version=v1.7.0&session_uniq_id=431185477ab301ad93f9d6fd3861e8aa&sideblock_recent_quotes=1&sideblock_quotes_exists=1&quotes_bar_exists=0&economicCalendar_exists=0&markets_page_exists=0&technical_summary_box_exists=1&smlID=300003&fpcharts%5B%5D=%255B%2522169%2522%252C%252260%2522%252C1%252C%2522Dow%2520Jones%252030%2522%255D&fpcharts%5B%5D=%255B%25228827%2522%252C%252260%2522%252C1004%252C%2522US%2520Dollar%2520Index%2522%255D&sideblock_quotes_selected=QBS_2&quotes_bar_selected=1&PortfolioSideBoxTime=1424491546&RQSideBoxTime=1424845213&MyPortfolioTime=1424491546&tsb_activePairs=6408%2C6369%2C243%2C267%2C7888%2C284%2C8090&tsb_currentTimeframe=60	10.7.210.157	1302	2569	www.investing.com/common/refresher_new/refresher_v13.2.php?pulse=25224&refresher_version=v1.7.0&session_uniq_id=431185477ab301ad93f9d6fd3861e8aa&sideblock_recent_quotes=1&sideblock_quotes_exists=1&quotes_bar_exists=0&economicCalendar_exists=0&markets_page_exists=0&technical_summary_box_exists=1&smlID=300003&fpcharts%5B%5D=%255B%2522169%2522%252C%252260%2522%252C1%252C%2522Dow%2520Jones%252030%2522%255D&fpcharts%5B%5D=%255B%25228827%2522%252C%252260%2522%252C1004%252C%2522US%2520Dollar%2520Index%2522%255D&sideblock_quotes_selected=QBS_2&quotes_bar_selected=1&PortfolioSideBoxTime=1424491546&RQSideBoxTime=1424845213&MyPortfolioTime=1424491546&tsb_activePairs=6408%2C6369%2C243%2C267%2C7888%2C284%2C8090&tsb_currentTimeframe=60	1_10_2_1_0_5_1_0	1.17E-07	gti:Minimal:1:Finance/Banking|Business/Services::fb:UNKNOWN:-1	0	OK		52c5775ac36de91edf4e60944ef03e3412
2016-07-07	12:56:18	10.242.100.22	bam.nr-data.net	GET	Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.3; WOW64; Trident/7.0; Touch; .NET4.0E; .NET4.0C; .NET CLR 3.5.30729; .NET CLR 2.0.50727; .NET CLR 3.0.30729; Tablet PC 2.0)	image/gif	61	-	Technology/Internet	http://airshuttle.intel.com/Common/Home.aspx	200	80	/1/f6962ac36e	?a=3789931&be=47&qt=0&ap=8406&dc=78&fe=87&to=MgEENhQDD0ECUUNZDgtLJzE2TQJdDl9YXk4NCwsHSAMSQhs%3D&v=42&perf=%7B%22timing%22%3A%7B%22of%22%3A1425214577781%2C%20%22n%22%3A0%2C%20%22u%22%3A3%2C%20%22ue%22%3A6%2C%20%22dl%22%3A1%2C%20%22di%22%3A10%2C%20%22ds%22%3A123%2C%20%22de%22%3A123%2C%20%22dc%22%3A123%2C%20%22l%22%3A130%2C%20%22f%22%3A0%2C%20%22dn%22%3A1%2C%20%22dne%22%3A1%2C%20%22c%22%3A1%2C%20%22ce%22%3A1%2C%20%22rq%22%3A1%2C%20%22rp%22%3A1%2C%20%22rpe%22%3A1%7D%2C%20%22navigation%22%3A%7B%22ty%22%3A2%7D%7D	10.7.210.157	195	972	bam.nr-data.net/1/f6962ac36e?a=3789931&be=47&qt=0&ap=8406&dc=78&fe=87&to=MgEENhQDD0ECUUNZDgtLJzE2TQJdDl9YXk4NCwsHSAMSQhs%3D&v=42&perf=%7B%22timing%22%3A%7B%22of%22%3A1425214577781%2C%20%22n%22%3A0%2C%20%22u%22%3A3%2C%20%22ue%22%3A6%2C%20%22dl%22%3A1%2C%20%22di%22%3A10%2C%20%22ds%22%3A123%2C%20%22de%22%3A123%2C%20%22dc%22%3A123%2C%20%22l%22%3A130%2C%20%22f%22%3A0%2C%20%22dn%22%3A1%2C%20%22dne%22%3A1%2C%20%22c%22%3A1%2C%20%22ce%22%3A1%2C%20%22rq%22%3A1%2C%20%22rp%22%3A1%2C%20%22rpe%22%3A1%7D%2C%20%22navigation%22%3A%7B%22ty%22%3A2%7D%7D	0_10_10_1_3_5_1_0	1.18E-07	gti:Minimal:1:Computing/Internet|Information Technology::fb:UNKNOWN:-1	0	OK		1a47b465acea7ad29a5cc9cede451fc612
2016-07-07	12:56:18	137.102.150.97	4.27.8.21	POST	Shockwave Flash	application/x-fcs	7	-	Audio/Video Clips	http://www.hulu.com/watch/467046	200	443	/send/eNbmVWkswmxUSJzZ/20563	-	10.7.210.157	12538	398	4.27.8.21/send/eNbmVWkswmxUSJzZ/20563	1_2_7_0_1_5_1_0	1.18E-07	gti:Minimal:1:Computing/Internet|Information Technology::fb:UNKNOWN:-1	0	OK		60550f3bb36630f08fd29ca0384bad0612
2016-07-07	12:56:18	10.7.202.61	96.17.15.183	POST	Shockwave Flash	application/x-fcs	519	-	Audio/Video Clips	http://www.espncricinfo.com/icc-cricket-world-cup-2015/content/story/839239.html	200	80	/idle/GKGmdz02ySLsCU8Z/238	-	10.7.210.157	245	446	96.17.15.183/idle/GKGmdz02ySLsCU8Z/238	0_10_2_1_2_5_1_0	1.18E-07	gti:Minimal:1:Computing/Internet|Information Technology::fb:UNKNOWN:-1	0	OK		0550a8a1cb57d969e83e3724cfc8a97f12
2016-07-07	12:56:18	10.27.128.86	58.211.179.124	LIST	-	-	3057	-	none	-	226	21	/WP2Automotiveoutgo	-	10.7.210.157	126	0	58.211.179.124/WP2Automotiveoutgo	1_10_9_0_1_5_1_0	1.18E-07	gti:Unverified:-1:Business|Business/Services;Computing/Internet|Information Technology::fb:UNKNOWN:-1	0	IM Used		2f4740b1f5383dd44b4a66b08ec9f45b12
2016-07-07	12:56:18	10.24.44.3	googleads.g.doubleclick.net	CONNECT	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; WOW64; Trident/4.0; GTB7.5; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; .NET CLR 1.1.4322; .NET4.0E; .NET4.0C; InfoPath.3)	-	14	-	Web Ads/Analytics	-	200	443	/	-	10.7.210.157	39	364	googleads.g.doubleclick.net	1_10_2_5_3_5_1_0	1.18E-07	gti:Minimal:1:Web Ads|Information Technology::fb:UNKNOWN:-1	0	OK		81646ab15842ad0d397822b49c9291a612
2016-07-07	12:56:19	10.252.204.216	t4.liverail.com	GET	"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML	 like Gecko) Chrome/40.0.2214.115 Safari/537.36"	-	358	-	Business/Economy	http://www.wunderground.com/cgi-bin/findweather/hdfForecast?query=97124&MR=1	302	80	/	?metric=adslot&did=0;0;0;0;0&erc=0;0;0;0;0&lcp=0.35000&bidr=3;3;3;3;3&cofl=2.00;2.00;2.00;2.00;2.00&flid=9980;9980;9980;9980;9980&pos=0&coid=240012;184976;113251;202517;110948&bidh=4;7;7;7;8&bidlaf=9;4;4;4;1&scen=783_58964;783_58964;783_58964;783_58964;783_58964&pid=78230&oid=0&olid=0&vid=thesplit&amid=&cc=default&pp=&vi=2&vv=&sg=9984%2C9985%2C9986%2C9977%2C9990%2C9992%2C9998%2C9909%2C9906%2C10030%2C9907%2C9904%2C9905%2C9902%2C9903%2C10026%2C10022%2C10020%2C10019%2C10018%2C10015%2C9929%2C9926%2C9927%2C9921%2C9924%2C9925%2C9923%2C10006%2C10005%2C10003%2C10009%2C9918%2C9919%2C10000%2C10001%2C9945%2C9943%2C9942%2C9941%2C10078%2C10077%2C10076%2C10075%2C10074%2C9934%2C9936%2C9935%2C9932%2C10066%2C10065%2C10058%2C9963%2C9962%2C10053%2C10050%2C10057%2C10055%2C10054%2C10049%2C10047%2C10048%2C9960%2C9961%2C9952%2C9953%2C9955%2C9957%2C10042%2C10041%2C10043%2C10037%2C10038%2C10085%2C10086%2C10081%2C10082%2C10781%2C8169%2C8170%2C8171%2C8126%2C9889%2C9861%2C9867%2C9868%2C9866%2C9858%2C9859%2C9856%2C9854%2C9855%2C9892%2C9890%2C9891%2C9898%2C9897%2C9896%2C9844%2C9838%2C9830%2C9833%2C9834%2C9837%2C9836%2C7598%2C7597%2C7599%2C9596%2C17034%2C2281%2C2285%2C2284%2C2282%2C2291%2C2298%2C2296%2C2262%2C2263%2C2270%2C2246%2C2247%2C2240%2C2250%2C2220%2C2226%2C2228%2C2234%2C2233%2C2232%2C2237%2C2200%2C2207%2C2203%2C2202%2C2210%2C2219%2C2311%2C2308%2C2303%2C2186%2C2184%2C2189%2C2187%2C2325%2C9558%2C9287%2C9294%2C9292%2C9295%2C922%2C920%2C938%2C942%2C905%2C919%2C913%2C916%2C910%2C729%2C728%2C735%2C737%2C747%2C764%2C768%2C769%2C962%2C772%2C775%2C774%2C979%2C773%2C970%2C983%2C980%2C797%2C997%2C791%2C799%2C9181%2C9410%2C9381%2C9430%2C827%2C823%2C822%2C839%2C833%2C802%2C800%2C804%2C819%2C810%2C816%2C869%2C1005%2C870%2C877%2C9477%2C1025%2C845%2C1024%2C848%2C1022%2C851%2C1014%2C1016%2C1015%2C9310%2C880%2C889%2C893%2C890%2C12928&tsg=&pmu=1&pau=2&psz=1&ctx=148%2C160%2C208%2C210%2C211%2C214%2C216%2C207%2C209%2C215%2C176%2C181%2C182%2C184%2C183%2C179%2C134%2C135%2C143%2C180&tctx=&coty=6&adt=2&buid=&mca=&mma=&mct=0&url=http%3A%2F%2Fwww.wunderground.com%2Fcgi-bin%2Ffindweather%2FhdfForecast%3Fquery%3D97124_MR%3D1&trid=54f30c71d42cf3.07485461&bidf=0.60000&bids=0.50000&bidt=15&sdk=1&cb=2081.134.134.137.75.1&ver=1&x=&y=0.35000;0.30000;0.30000;0.30000;0.25000&xy=cc63	10.7.210.157	390	20166	t4.liverail.com/?metric=adslot&did=0;0;0;0;0&erc=0;0;0;0;0&lcp=0.35000&bidr=3;3;3;3;3&cofl=2.00;2.00;2.00;2.00;2.00&flid=9980;9980;9980;9980;9980&pos=0&coid=240012;184976;113251;202517;110948&bidh=4;7;7;7;8&bidlaf=9;4;4;4;1&scen=783_58964;783_58964;783_58964;783_58964;783_58964&pid=78230&oid=0&olid=0&vid=thesplit&amid=&cc=default&pp=&vi=2&vv=&sg=9984%2C9985%2C9986%2C9977%2C9990%2C9992%2C9998%2C9909%2C9906%2C10030%2C9907%2C9904%2C9905%2C9902%2C9903%2C10026%2C10022%2C10020%2C10019%2C10018%2C10015%2C9929%2C9926%2C9927%2C9921%2C9924%2C9925%2C9923%2C10006%2C10005%2C10003%2C10009%2C9918%2C9919%2C10000%2C10001%2C9945%2C9943%2C9942%2C9941%2C10078%2C10077%2C10076%2C10075%2C10074%2C9934%2C9936%2C9935%2C9932%2C10066%2C10065%2C10058%2C9963%2C9962%2C10053%2C10050%2C10057%2C10055%2C10054%2C10049%2C10047%2C10048%2C9960%2C9961%2C9952%2C9953%2C9955%2C9957%2C10042%2C10041%2C10043%2C10037%2C10038%2C10085%2C10086%2C10081%2C10082%2C10781%2C8169%2C8170%2C8171%2C8126%2C9889%2C9861%2C9867%2C9868%2C9866%2C9858%2C9859%2C9856%2C9854%2C9855%2C9892%2C9890%2C9891%2C9898%2C9897%2C9896%2C9844%2C9838%2C9830%2C9833%2C9834%2C9837%2C9836%2C7598%2C7597%2C7599%2C9596%2C17034%2C2281%2C2285%2C2284%2C2282%2C2291%2C2298%2C2296%2C2262%2C2263%2C2270%2C2246%2C2247%2C2240%2C2250%2C2220%2C2226%2C2228%2C2234%2C2233%2C2232%2C2237%2C2200%2C2207%2C2203%2C2202%2C2210%2C2219%2C2311%2C2308%2C2303%2C2186%2C2184%2C2189%2C2187%2C2325%2C9558%2C9287%2C9294%2C9292%2C9295%2C922%2C920%2C938%2C942%2C905%2C919%2C913%2C916%2C910%2C729%2C728%2C735%2C737%2C747%2C764%2C768%2C769%2C962%2C772%2C775%2C774%2C979%2C773%2C970%2C983%2C980%2C797%2C997%2C791%2C799%2C9181%2C9410%2C9381%2C9430%2C827%2C823%2C822%2C839%2C833%2C802%2C800%2C804%2C819%2C810%2C816%2C869%2C1005%2C870%2C877%2C9477%2C1025%2C845%2C1024%2C848%2C1022%2C851%2C1014%2C1016%2C1015%2C9310%2C880%2C889%2C893%2C890%2C12928&tsg=&pmu=1&pau=2&psz=1&ctx=148%2C160%2C208%2C210%2C211%2C214%2C216%2C207%2C209%2C215%2C176%2C181%2C182%2C184%2C183%2C179%2C134%2C135%2C143%2C180&tctx=&coty=6&adt=2&buid=&mca=&mma=&mct=0&url=http%3A%2F%2Fwww.wunderground.com%2Fcgi-bin%2Ffindweather%2FhdfForecast%3Fquery%3D97124_MR%3D1&trid=54f30c71d42cf3.07485461&bidf=0.60000&bids=0.50000&bidt=15&sdk=1&cb=2081.134.134.137.75.1&ver=1&x=&y=0.35000;0.30000;0.30000;0.30000;0.25000&xy=cc63	1_10_2_5_4_5_1_0	1.18E-07	gti:Minimal:1:Computing/Internet|Information Technology;Public Information|Information/Communication::fb:UNKNOWN:-1	0	Found		cabf676c8ecd3c3dc21ecb2a7f22c61312
2016-07-07	12:56:19	137.102.150.97	4.27.8.21	POST	Shockwave Flash	application/x-fcs	6	-	Audio/Video Clips	http://www.hulu.com/watch/467046	200	443	/idle/eNbmVWkswmxUSJzZ/20564	-	10.7.210.157	245	394	4.27.8.21/idle/eNbmVWkswmxUSJzZ/20564	0_6_4_0_1_1_1_0	1.19E-07	gti:Minimal:1:Computing/Internet|Information Technology::fb:UNKNOWN:-1	0	OK		4dd5d26ca07fec47dd9c4fe297ae1e0612
2016-07-07	12:56:19	10.7.202.61	96.17.15.172	POST	Shockwave Flash	application/x-fcs	520	-	Audio/Video Clips	http://www.espncricinfo.com/icc-cricket-world-cup-2015/content/story/839239.html	200	80	/idle/ClGmdz02xSLhyM9Z/450	-	10.7.210.157	245	446	96.17.15.172/idle/ClGmdz02xSLhyM9Z/450	1_10_10_1_3_5_1_0	1.19E-07	gti:Minimal:1:Computing/Internet|Information Technology::fb:UNKNOWN:-1	0	OK		7c104fe9e89243232530e71375d4eec212
2016-07-07	12:56:19	10.24.44.3	www.google.com	CONNECT	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; WOW64; Trident/4.0; GTB7.5; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; .NET CLR 1.1.4322; .NET4.0E; .NET4.0C; InfoPath.3)	-	15	-	Search Engines/Portals	-	200	443	/	-	10.7.210.157	39	342	www.google.com	0_10_2_0_1_1_1_0	1.19E-07	gti:Minimal:1:Search Engines|Information/Communication::fb:UNKNOWN:-1	0	OK		821f090fb1e8d296f12b3196bfec634212
2016-07-07	12:56:19	10.254.14.172	ar.voicefive.com	GET	Mozilla/5.0 (Windows NT 6.1; WOW64; rv:36.0) Gecko/20100101 Firefox/36.0	application/x-javascript	211	-	Business/Economy	http://www.nfl.com/	200	80	/bmx3/broker.pli	?c1=3&c3=8513278&c4=61241191&c5=115113837&c6=&c10=1&c11=1873526&c12=p304487051&c13=728x90&c16=dcm&c2=14617400&ax_iframe=1&ns_ce_mod=bsl_lf&ns__p=1425214574735&	10.7.210.157	14342	3787	ar.voicefive.com/bmx3/broker.pli?c1=3&c3=8513278&c4=61241191&c5=115113837&c6=&c10=1&c11=1873526&c12=p304487051&c13=728x90&c16=dcm&c2=14617400&ax_iframe=1&ns_ce_mod=bsl_lf&ns__p=1425214574735&	0_10_6_5_4_5_1_0	2.25E-07	gti:Minimal:1:Web Ads|Information Technology::fb:UNKNOWN:-1	0	OK		0121f454309ce5f6ff606d28feb5c7c912
2016-07-07	12:56:19	172.16.119.136	xml.syncplicity.com	CONNECT	-	-	190	-	File Storage/Sharing	-	200	443	/	-	10.7.210.157	39	71	xml.syncplicity.com	1_2_6_0_1_5_1_0	2.25E-07	gti:Minimal:1:Personal Network Storage|Information Technology::fb:UNKNOWN:-1	0	OK		69ec203985d7e856d27afb66d3ded8c912
2016-07-07	12:56:19	10.1.224.94	douban.fm	GET	"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML	 like Gecko) Chrome/40.0.2214.115 Safari/537.36"	application/json;%20charset=utf-8	454	-	Radio/Audio Streams	http://douban.fm/	200	80	/j/except_report	?kind=ra000&reason=not_play%20pos%3A1462455%2F1462455%20http%3A%2F%2Fmr4.douban.com%2F201503012052%2F80f1de91b034242c05c924576e85a949%2Fview%2Fsong%2Fsmall%2Fp377533.mp4&env=Mozilla%2F5.0%20(Windows%20NT%206.1%3B%20WOW64)%20AppleWebKit%2F537.36%20(KHTML%2C%20like%20Gecko)%20Chrome%2F40.0.2214.115%20Safari%2F537.36%20V%3AWIN%2016%2C0%2C0%2C305%20SV%3A2.2.1	10.7.210.157	478	1060	douban.fm/j/except_report?kind=ra000&reason=not_play%20pos%3A1462455%2F1462455%20http%3A%2F%2Fmr4.douban.com%2F201503012052%2F80f1de91b034242c05c924576e85a949%2Fview%2Fsong%2Fsmall%2Fp377533.mp4&env=Mozilla%2F5.0%20(Windows%20NT%206.1%3B%20WOW64)%20AppleWebKit%2F537.36%20(KHTML%2C%20like%20Gecko)%20Chrome%2F40.0.2214.115%20Safari%2F537.36%20V%3AWIN%2016%2C0%2C0%2C305%20SV%3A2.2.1	0_10_4_5_5_5_1_0	2.26E-07	gti:Minimal:1:Internet Radio/TV|Entertainment/Culture;Dating/Social Networking|Lifestyle::fb:UNKNOWN:-1	0	OK		733a3519afe0216c302796e72eb9701712
2016-07-07	12:56:19	10.9.26.77	d.pzkysq.pink	GET	"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML	 like Gecko) Chrome/40.0.2214.115 Safari/537.36"	image/bmp	7	-	Placeholders	http://www.cnet.com/news/board-a-star-trek-dating-site-and-find-someone-worf-falling-for/	200	80	/ads.bmp	?z=7158133974	10.7.210.157	632	433	d.pzkysq.pink/ads.bmp?z=7158133974	1_2_1_0_1_5_1_0	2.28E-07	gti:Minimal:1:Computing/Internet|Information Technology::fb:UNKNOWN:-1	0	OK		77af85bd9c0a034060ff3adf080e547b12
2016-07-07	12:56:19	10.24.236.37	www.google-analytics.com	GET	"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML	 like Gecko) Chrome/40.0.2214.115 Safari/537.36"	image/gif	10	-	Web Ads/Analytics	http://www.match.com/SearchReskin/?st=Q&CLR=true&%3flid=2&	200	80	/__utm.gif	?utmwv=5.6.3&utms=132&utmn=217514753&utmhn=www.match.com&utme=8(UserType)9(Reg)11(2)&utmcs=UTF-8&utmsr=1280x1024&utmvp=1263x923&utmsc=24-bit&utmul=en-us&utmje=1&utmfl=16.0%20r0&utmdt=Search%20%3A%20Match.com&utmhid=227036765&utmr=0&utmp=%2FSearchReskin%2F%3Fst%3DQ%26CLR%3Dtrue%26%25253flid%3D2%26&utmht=1425214578089&utmac=UA-16351953-1&utmcc=__utma%3D191932533.658468996.1425198638.1425198638.1425207250.2%3B%2B__utmz%3D191932533.1425198638.1.1.utmcsr%3D(direct)%7Cutmccn%3D(direct)%7Cutmcmd%3D(none)%3B&utmjid=&utmu=qRAAAAAAAAAAAAAAAAAAAAAE~	10.7.210.157	498	957	www.google-analytics.com/__utm.gif?utmwv=5.6.3&utms=132&utmn=217514753&utmhn=www.match.com&utme=8(UserType)9(Reg)11(2)&utmcs=UTF-8&utmsr=1280x1024&utmvp=1263x923&utmsc=24-bit&utmul=en-us&utmje=1&utmfl=16.0%20r0&utmdt=Search%20%3A%20Match.com&utmhid=227036765&utmr=0&utmp=%2FSearchReskin%2F%3Fst%3DQ%26CLR%3Dtrue%26%25253flid%3D2%26&utmht=1425214578089&utmac=UA-16351953-1&utmcc=__utma%3D191932533.658468996.1425198638.1425198638.1425207250.2%3B%2B__utmz%3D191932533.1425198638.1.1.utmcsr%3D(direct)%7Cutmccn%3D(direct)%7Cutmcmd%3D(none)%3B&utmjid=&utmu=qRAAAAAAAAAAAAAAAAAAAAAE~	1_10_10_1_0_5_1_0	2.28E-07	gti:Unverified:-1:Business|Business/Services;Computing/Internet|Information Technology::fb:UNKNOWN:-1	0	OK		b6040afc9057776dcf884d5dbed4fa2a12
2016-07-07	12:56:19	137.102.150.97	4.27.8.21	POST	Shockwave Flash	application/x-fcs	6	-	Audio/Video Clips	http://www.hulu.com/watch/467046	200	443	/idle/eNbmVWkswmxUSJzZ/20565	-	10.7.210.157	16634	394	4.27.8.21/idle/eNbmVWkswmxUSJzZ/20565	0_10_3_5_5_5_1_0	2.28E-07	gti:Minimal:1:Computing/Internet|Information Technology::fb:UNKNOWN:-1	0	OK		66b72d6303c2ae5111b22b89b097de1a12
2016-07-07	12:56:19	10.252.135.252	a.visualrevenue.com	GET	"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML	 like Gecko) Chrome/40.0.2214.115 Safari/537.36"	application/x-javascript	42	-	Business/Economy	http://www.francetvinfo.fr/replay-jt/france-2/8-heures/	304	80	/vrs.js	-	10.7.210.157	361	518	a.visualrevenue.com/vrs.js	1_10_4_1_5_5_1_0	2.28E-07	gti:Minimal:1:Business|Business/Services::fb:UNKNOWN:-1	0	Not Modified		a12fe0bed0a4fe1a6f3289de8437d2b012
2016-07-07	12:56:19	10.19.152.145	crl.microsoft.com	GET	Microsoft-CryptoAPI/6.1	application/pkix-crl	16	-	Non-Viewable/Infrastructure	-	304	80	/pki/crl/products/tspca.crl	-	10.7.210.157	289	288	crl.microsoft.com/pki/crl/products/tspca.crl	0_6_7_0_1_5_1_0	2.28E-07	gti:Minimal:1:Business|Business/Services;Computing/Internet|Information Technology::fb:UNKNOWN:-1	0	Not Modified		6264b4113a68212af8b474ea0bebfbb512
2016-07-07	12:56:19	10.9.26.77	d.pzkysq.pink	GET	"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML	 like Gecko) Chrome/40.0.2214.115 Safari/537.36"	image/bmp	8	-	Placeholders	http://www.cnet.com/news/board-a-star-trek-dating-site-and-find-someone-worf-falling-for/	200	80	/ads.bmp	?z=141312122382	10.7.210.157	632	435	d.pzkysq.pink/ads.bmp?z=141312122382	1_10_5_5_3_5_1_0	2.29E-07	gti:Unverified:-1:Computing/Internet|Information Technology::fb:UNKNOWN:-1	0	OK		f72a8adbd4af71451e3394cd1646d58b12
2016-07-07	12:56:19	10.10.42.93	stat.komoona.com	GET	"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML	 like Gecko) Chrome/40.0.2214.115 Safari/537.36"	application/x-javascript	170	-	Web Ads/Analytics	http://dunzo.net/a-sleeping-teachers/24/	200	80	/s	?tagid=8475ba1e560aa1013e4d5db371724ae7&v=2.41&cb=2660146455&ds=loading&ts=103&codes=p29%2Ct34%2Ct15%2Ch&srv=a1&d=http%3A%2F%2Fdunzo.net%2Fa-sleeping-teachers%2F24%2F	10.7.210.157	351	758	stat.komoona.com/s?tagid=8475ba1e560aa1013e4d5db371724ae7&v=2.41&cb=2660146455&ds=loading&ts=103&codes=p29%2Ct34%2Ct15%2Ch&srv=a1&d=http%3A%2F%2Fdunzo.net%2Fa-sleeping-teachers%2F24%2F	1_10_4_1_3_5_1_0	2.29E-07	gti:Unverified:-1:General News|Information/Communication::fb:UNKNOWN:-1	0	OK		b95b31c5b12039d5bd150673c5ec2ecb12
2016-07-07	12:56:19	10.241.106.17	www.microsoftstore.com	GET	Mozilla/5.0 (Windows NT 6.3; Trident/7.0; Touch; rv:11.0) like Gecko	-	133	-	Technology/Internet;Shopping	-	302	80	/promo	?promoID=82836700	10.7.210.157	579	2328	www.microsoftstore.com/promo?promoID=82836700	0_10_4_1_3_5_1_0	2.29E-07	gti:Minimal:1:Computing/Internet|Information Technology;Online Shopping|Purchasing::fb:UNKNOWN:-1	0	Found		d221a8f9e6da1ac91e4f316d0465bffc12
2016-07-07	12:56:19	137.102.150.97	4.27.8.21	POST	Shockwave Flash	application/x-fcs	11	-	Audio/Video Clips	http://www.hulu.com/watch/467046	200	443	/idle/eNbmVWkswmxUSJzZ/20566	-	10.7.210.157	245	394	4.27.8.21/idle/eNbmVWkswmxUSJzZ/20566	1_10_6_5_2_5_1_0	2.29E-07	gti:Minimal:1:Computing/Internet|Information Technology::fb:UNKNOWN:-1	0	OK		88eb8f35bb8ba4fe6e1a587bdec1fb5912
2016-07-07	12:56:19	10.236.198.13	www.winwin.co.il	GET	"Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML	 like Gecko) Chrome/40.0.2214.115 Safari/537.36"	image/jpeg	56	-	Real Estate	"http://www.ynet.co.il/WinWinCooperation/CdaFooterWinWinIFrameForHomepage/0	13825	2	00.html"	200	80	/AttractiveAds_Media/857307_0e196764-d70f-45ad-8.jpg.ashx	?width=121&height=78	10.7.210.157	9198	774	www.winwin.co.il/AttractiveAds_Media/857307_0e196764-d70f-45ad-8.jpg.ashx?width=121&height=78	1_10_5_5_3_5_1_0	2.29E-07	gti:Minimal:1:Online Shopping|Purchasing;Web Ads|Information Technology::fb:UNKNOWN:-1	0	OK		8c642e1651a07c1b0028259980ee97f212
2016-07-07	12:56:19	10.14.29.18	ad5.liverail.com	GET	"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML	 like Gecko) Chrome/40.0.2214.115 Safari/537.36"	text/xml;%20charset=UTF-8	589	-	Business/Economy	http://embed.reelfeed.tv/300x250/videoplayer.php?referid=364633711241&url=http://www.addictinggames.com/strategy-games/colony-defenders-2-game.jsp&partner=AppNexus2&mute=1&theme=light&mouse=1&vod=&cid=&autoStart=1&passback=0&dv=0&verifiedurl=1	200	80	/	?LR_PUBLISHER_ID=41704&LR_FORMAT=video/mp4;video/x-flv;video/webm&LR_TITLE=Player%20Attack%20-%20Brett%20Lee%20Discusses%20New%20Cricket%20Game&LR_VIDEO_ID=4076120764001&LR_AUTOPLAY=0&LR_IP=134.134.137.75&LR_TAGS=Button%20Bash%2Ctechnology&LR_URL=http%3A%2F%2Fwww.addictinggames.com%2Fstrategy-games%2Fcolony-defenders-2-game.jsp&ord=1425214577247&LR_DURATION=92	10.7.210.157	469	5976	ad5.liverail.com/?LR_PUBLISHER_ID=41704&LR_FORMAT=video/mp4;video/x-flv;video/webm&LR_TITLE=Player%20Attack%20-%20Brett%20Lee%20Discusses%20New%20Cricket%20Game&LR_VIDEO_ID=4076120764001&LR_AUTOPLAY=0&LR_IP=134.134.137.75&LR_TAGS=Button%20Bash%2Ctechnology&LR_URL=http%3A%2F%2Fwww.addictinggames.com%2Fstrategy-games%2Fcolony-defenders-2-game.jsp&ord=1425214577247&LR_DURATION=92	1_10_1_5_4_5_1_0	2.29E-07	gti:Minimal:1:Games|Games/Gambling;Web Ads|Information Technology;Game/Cartoon Violence|Mature/Violent::fb:UNKNOWN:-1	0	OK		6701fca151bc7dee779d3ca98bc5a78b12
